Zeit;Kanal A
(ms);(V)

-4,93749065;0,70051060
-4,93738665;0,70051060
-4,93728265;0,74710880
-4,93717865;0,70051060
-4,93707465;0,74710880
-4,93697065;0,70051060
-4,93686665;0,74710880
-4,93676265;0,74710880
-4,93665865;0,74710880
-4,93655465;0,70051060
-4,93645065;0,70051060
-4,93634665;0,70051060
-4,93624265;0,70051060
-4,93613865;0,74710880
-4,93603465;0,74710880
-4,93593065;0,70051060
-4,93582665;0,74710880
-4,93572265;0,70051060
-4,93561865;0,74710880
-4,93551465;0,70051060
-4,93541065;0,74710880
-4,93530665;0,70051060
-4,93520265;0,70051060
-4,93509865;0,70051060
-4,93499465;0,70051060
-4,93489065;0,70051060
-4,93478665;0,74710880
-4,93468265;0,70051060
-4,93457865;0,74710880
-4,93447465;0,70051060
-4,93437065;0,74710880
-4,93426665;0,70051060
-4,93416265;0,74710880
-4,93405865;0,70051060
-4,93395465;0,70051060
-4,93385065;0,70051060
-4,93374665;0,74710880
-4,93364265;0,70051060
-4,93353865;0,74710880
-4,93343465;0,70051060
-4,93333065;0,74710880
-4,93322665;0,65375860
-4,93312265;0,74710880
-4,93301865;0,70051060
-4,93291465;0,74710880
-4,93281065;0,70051060
-4,93270665;0,74710880
-4,93260265;0,70051060
-4,93249865;0,74710880
-4,93239465;0,74710880
-4,93229065;0,74710880
-4,93218665;0,70051060
-4,93208265;0,74710880
-4,93197865;0,74710880
-4,93187465;0,74710880
-4,93177065;0,70051060
-4,93166665;0,74710880
-4,93156265;0,74710880
-4,93145865;0,74710880
-4,93135465;0,70051060
-4,93125065;0,74710880
-4,93114665;0,70051060
-4,93104265;0,74710880
-4,93093865;0,70051060
-4,93083465;0,74710880
-4,93073065;0,70051060
-4,93062665;0,74710880
-4,93052265;0,74710880
-4,93041865;0,74710880
-4,93031465;0,70051060
-4,93021065;0,74710880
-4,93010665;0,70051060
-4,93000265;0,74710880
-4,92989865;0,70051060
-4,92979465;0,74710880
-4,92969065;0,70051060
-4,92958665;0,70051060
-4,92948265;0,70051060
-4,92937865;0,70051060
-4,92927465;0,70051060
-4,92917065;0,74710880
-4,92906665;0,70051060
-4,92896265;0,70051060
-4,92885865;0,70051060
-4,92875465;0,70051060
-4,92865065;0,70051060
-4,92854665;0,74710880
-4,92844265;0,70051060
-4,92833865;0,74710880
-4,92823465;0,70051060
-4,92813065;0,74710880
-4,92802665;0,70051060
-4,92792265;0,74710880
-4,92781865;0,74710880
-4,92771465;0,74710880
-4,92761065;0,70051060
-4,92750665;0,74710880
-4,92740265;0,70051060
-4,92729865;0,74710880
-4,92719465;0,70051060
-4,92709065;0,74710880
-4,92698665;0,70051060
-4,92688265;0,74710880
-4,92677865;0,70051060
-4,92667465;0,70051060
-4,92657065;0,70051060
-4,92646665;0,70051060
-4,92636265;0,70051060
-4,92625865;0,70051060
-4,92615465;0,70051060
-4,92605065;0,70051060
-4,92594665;0,70051060
-4,92584265;0,74710880
-4,92573865;0,74710880
-4,92563465;0,74710880
-4,92553065;0,70051060
-4,92542665;0,74710880
-4,92532265;0,70051060
-4,92521865;0,74710880
-4,92511465;0,70051060
-4,92501065;0,74710880
-4,92490665;0,70051060
-4,92480265;0,70051060
-4,92469865;0,70051060
-4,92459465;0,70051060
-4,92449065;0,70051060
-4,92438665;0,74710880
-4,92428265;0,70051060
-4,92417865;0,70051060
-4,92407465;0,70051060
-4,92397065;0,74710880
-4,92386665;0,70051060
-4,92376265;0,70051060
-4,92365865;0,70051060
-4,92355465;0,70051060
-4,92345065;0,70051060
-4,92334665;0,70051060
-4,92324265;0,70051060
-4,92313865;0,74710880
-4,92303465;0,74710880
-4,92293065;0,70051060
-4,92282665;0,70051060
-4,92272265;0,70051060
-4,92261865;0,70051060
-4,92251465;0,74710880
-4,92241065;0,70051060
-4,92230665;0,74710880
-4,92220265;0,70051060
-4,92209865;0,74710880
-4,92199465;0,70051060
-4,92189065;0,70051060
-4,92178665;0,70051060
-4,92168265;0,70051060
-4,92157865;0,70051060
-4,92147465;0,70051060
-4,92137065;0,70051060
-4,92126665;0,74710880
-4,92116265;0,70051060
-4,92105865;0,74710880
-4,92095465;0,70051060
-4,92085065;0,74710880
-4,92074665;0,70051060
-4,92064265;0,74710880
-4,92053865;0,70051060
-4,92043465;0,70051060
-4,92033065;0,70051060
-4,92022665;0,74710880
-4,92012265;0,70051060
-4,92001865;0,74710880
-4,91991465;0,70051060
-4,91981065;0,74710880
-4,91970665;0,70051060
-4,91960265;0,74710880
-4,91949865;0,70051060
-4,91939465;0,74710880
-4,91929065;0,70051060
-4,91918665;0,74710880
-4,91908265;0,70051060
-4,91897865;0,70051060
-4,91887465;0,70051060
-4,91877065;0,70051060
-4,91866665;0,70051060
-4,91856265;0,74710880
-4,91845865;0,70051060
-4,91835465;0,70051060
-4,91825065;0,70051060
-4,91814665;0,74710880
-4,91804265;0,74710880
-4,91793865;0,74710880
-4,91783465;0,70051060
-4,91773065;0,70051060
-4,91762665;0,74710880
-4,91752265;0,74710880
-4,91741865;0,70051060
-4,91731465;0,74710880
-4,91721065;0,74710880
-4,91710665;0,74710880
-4,91700265;0,74710880
-4,91689865;0,74710880
-4,91679465;0,70051060
-4,91669065;0,74710880
-4,91658665;0,70051060
-4,91648265;0,74710880
-4,91637865;0,70051060
-4,91627465;0,74710880
-4,91617065;0,70051060
-4,91606665;0,74710880
-4,91596265;0,74710880
-4,91585865;0,70051060
-4,91575465;0,70051060
-4,91565065;0,70051060
-4,91554665;0,70051060
-4,91544265;0,74710880
-4,91533865;0,74710880
-4,91523465;0,74710880
-4,91513065;0,70051060
-4,91502665;0,70051060
-4,91492265;0,70051060
-4,91481865;0,70051060
-4,91471465;0,70051060
-4,91461065;0,74710880
-4,91450665;0,70051060
-4,91440265;0,74710880
-4,91429865;0,70051060
-4,91419465;0,74710880
-4,91409065;0,70051060
-4,91398665;0,74710880
-4,91388265;0,70051060
-4,91377865;0,70051060
-4,91367465;0,70051060
-4,91357065;0,74710880
-4,91346665;0,70051060
-4,91336265;0,70051060
-4,91325865;0,70051060
-4,91315465;0,74710880
-4,91305065;0,70051060
-4,91294665;0,74710880
-4,91284265;0,70051060
-4,91273865;0,74710880
-4,91263465;0,74710880
-4,91253065;0,74710880
-4,91242665;0,74710880
-4,91232265;0,74710880
-4,91221865;0,74710880
-4,91211465;0,74710880
-4,91201065;0,70051060
-4,91190665;0,74710880
-4,91180265;0,74710880
-4,91169865;0,74710880
-4,91159465;0,70051060
-4,91149065;0,70051060
-4,91138665;0,74710880
-4,91128265;0,70051060
-4,91117865;0,70051060
