Zeit;Kanal A
(ms);(V)

-4,91550765;1,07406500
-4,91540365;1,07406500
-4,91529965;1,07406500
-4,91519565;1,16741500
-4,91509165;1,07406500
-4,91498765;1,07406500
-4,91488365;1,07406500
-4,91477965;1,07406500
-4,91467565;1,07406500
-4,91457165;1,07406500
-4,91446765;1,02731300
-4,91436365;1,12081700
-4,91425965;1,07406500
-4,91415565;1,07406500
-4,91405165;1,07406500
-4,91394765;1,12081700
-4,91384365;1,07406500
-4,91373965;1,07406500
-4,91363565;1,07406500
-4,91353165;1,12081700
-4,91342765;1,02731300
-4,91332365;1,07406500
-4,91321965;1,07406500
-4,91311565;1,12081700
-4,91301165;1,07406500
-4,91290765;1,07406500
-4,91280365;1,07406500
-4,91269965;1,07406500
-4,91259565;1,07406500
-4,91249165;1,07406500
-4,91238765;1,07406500
-4,91228365;1,07406500
-4,91217965;1,07406500
-4,91207565;1,12081700
-4,91197165;1,07406500
-4,91186765;1,07406500
-4,91176365;1,07406500
-4,91165965;1,02731300
-4,91155565;1,07406500
-4,91145165;1,07406500
-4,91134765;1,07406500
-4,91124365;1,07406500
-4,91113965;1,07406500
-4,91103565;1,12081700
-4,91093165;1,07406500
-4,91082765;1,07406500
-4,91072365;1,07406500
-4,91061965;1,07406500
-4,91051565;1,07406500
-4,91041165;1,07406500
-4,91030765;1,07406500
-4,91020365;1,07406500
-4,91009965;1,07406500
-4,90999565;1,12081700
-4,90989165;1,07406500
-4,90978765;1,12081700
-4,90968365;1,12081700
-4,90957965;1,12081700
-4,90947565;1,12081700
-4,90937165;1,07406500
-4,90926765;1,07406500
-4,90916365;1,07406500
-4,90905965;1,07406500
-4,90895565;1,07406500
-4,90885165;1,07406500
-4,90874765;1,12081700
-4,90864365;1,07406500
-4,90853965;1,07406500
-4,90843565;1,07406500
-4,90833165;1,07406500
-4,90822765;1,07406500
-4,90812365;1,07406500
-4,90801965;1,07406500
-4,90791565;1,07406500
-4,90781165;1,07406500
-4,90770765;1,07406500
-4,90760365;1,07406500
-4,90749965;1,07406500
-4,90739565;1,07406500
-4,90729165;1,07406500
-4,90718765;1,07406500
-4,90708365;1,07406500
-4,90697965;1,07406500
-4,90687565;1,07406500
-4,90677165;1,07406500
-4,90666765;1,12081700
-4,90656365;1,02731300
-4,90645965;1,12081700
-4,90635565;1,07406500
-4,90625165;1,12081700
-4,90614765;1,07406500
-4,90604365;1,07406500
-4,90593965;1,07406500
-4,90583565;1,07406500
-4,90573165;1,07406500
-4,90562765;1,07406500
-4,90552365;1,07406500
-4,90541965;1,07406500
-4,90531565;1,07406500
-4,90521165;1,07406500
-4,90510765;1,07406500
-4,90500365;1,12081700
-4,90489965;1,07406500
-4,90479565;1,07406500
-4,90469165;1,07406500
-4,90458765;1,12081700
-4,90448365;1,07406500
-4,90437965;1,12081700
-4,90427565;1,07406500
-4,90417165;1,12081700
-4,90406765;1,07406500
-4,90396365;1,07406500
-4,90385965;1,07406500
-4,90375565;1,07406500
-4,90365165;1,07406500
-4,90354765;1,07406500
-4,90344365;1,07406500
-4,90333965;1,07406500
-4,90323565;1,07406500
-4,90313165;1,07406500
-4,90302765;1,07406500
-4,90292365;1,12081700
-4,90281965;1,07406500
-4,90271565;1,07406500
-4,90261165;1,07406500
-4,90250765;1,07406500
-4,90240365;1,02731300
-4,90229965;1,07406500
-4,90219565;1,07406500
-4,90209165;1,12081700
-4,90198765;1,07406500
-4,90188365;1,12081700
-4,90177965;1,07406500
-4,90167565;1,07406500
-4,90157165;1,07406500
-4,90146765;1,07406500
-4,90136365;1,07406500
-4,90125965;1,07406500
-4,90115565;1,02731300
-4,90105165;1,12081700
-4,90094765;1,12081700
-4,90084365;1,07406500
-4,90073965;1,02731300
-4,90063565;1,07406500
-4,90053165;1,07406500
-4,90042765;1,07406500
-4,90032365;1,07406500
-4,90021965;1,07406500
-4,90011565;1,07406500
-4,90001165;1,07406500
-4,89990765;1,07406500
-4,89980365;1,07406500
-4,89969965;1,07406500
-4,89959565;1,12081700
-4,89949165;1,07406500
-4,89938765;1,12081700
-4,89928365;1,07406500
-4,89917965;1,12081700
-4,89907565;1,07406500
-4,89897165;1,07406500
-4,89886765;1,07406500
-4,89876365;1,07406500
-4,89865965;1,07406500
-4,89855565;1,07406500
-4,89845165;1,07406500
-4,89834765;1,12081700
-4,89824365;1,07406500
-4,89813965;1,12081700
-4,89803565;1,07406500
-4,89793165;1,07406500
-4,89782765;1,07406500
-4,89772365;1,07406500
-4,89761965;1,07406500
-4,89751565;1,07406500
-4,89741165;1,07406500
-4,89730765;1,12081700
-4,89720365;1,07406500
-4,89709965;1,12081700
-4,89699565;1,07406500
-4,89689165;1,07406500
-4,89678765;1,07406500
-4,89668365;1,12081700
-4,89657965;1,07406500
-4,89647565;1,07406500
-4,89637165;1,07406500
-4,89626765;1,07406500
-4,89616365;1,07406500
-4,89605965;1,07406500
-4,89595565;1,07406500
-4,89585165;1,12081700
-4,89574765;1,02731300
-4,89564365;1,07406500
-4,89553965;1,07406500
-4,89543565;1,07406500
-4,89533165;1,07406500
-4,89522765;1,07406500
-4,89512365;1,12081700
-4,89501965;1,07406500
-4,89491565;1,07406500
-4,89481165;1,07406500
-4,89470765;1,07406500
-4,89460365;1,07406500
-4,89449965;1,12081700
-4,89439565;1,07406500
-4,89429165;1,07406500
-4,89418765;1,07406500
-4,89408365;1,07406500
-4,89397965;1,12081700
-4,89387565;1,07406500
-4,89377165;1,12081700
-4,89366765;1,07406500
-4,89356365;1,07406500
-4,89345965;1,07406500
-4,89335565;1,12081700
-4,89325165;1,02731300
-4,89314765;1,07406500
-4,89304365;1,07406500
-4,89293965;1,07406500
-4,89283565;1,07406500
-4,89273165;1,07406500
-4,89262765;1,07406500
-4,89252365;1,12081700
-4,89241965;1,07406500
-4,89231565;1,12081700
-4,89221165;1,07406500
-4,89210765;1,12081700
-4,89200365;1,07406500
-4,89189965;1,07406500
-4,89179565;1,07406500
-4,89169165;1,12081700
-4,89158765;1,07406500
-4,89148365;1,07406500
-4,89137965;1,07406500
-4,89127565;1,07406500
-4,89117165;1,07406500
-4,89106765;1,02731300
-4,89096365;1,07406500
-4,89085965;1,07406500
-4,89075565;1,07406500
-4,89065165;1,12081700
-4,89054765;1,07406500
-4,89044365;1,12081700
-4,89033965;1,07406500
-4,89023565;1,07406500
-4,89013165;1,07406500
-4,89002765;1,07406500
-4,88992365;1,07406500
-4,88981965;1,07406500
-4,88971565;1,07406500
-4,88961165;1,07406500
-4,88950765;1,07406500
-4,88940365;1,07406500
-4,88929965;1,12081700
-4,88919565;1,07406500
-4,88909165;1,07406500
